0.7671647877	thorpe
0.7671473142	ecuador
0.7670846741	lisbon
0.7670846741	helsinki
0.7670531101	cubs
0.7670433575	sion
0.7669809845	carlos
0.7667226524	hk
0.7667078447	saudi
0.7666283432	motorola
0.7666283432	nantes
0.7666283432	lotte
0.7666283432	hyundai
0.7666283432	glamorgan
0.7666283432	somerset
0.7666283432	samsung
0.7665888847	medvedev
0.7664193331	andre
0.7662892086	queen
0.7661682179	ian
0.7657510437	antonio
0.7657510437	dean
0.7657325655	stephen
0.7657325655	gough
0.7656627305	sudan
0.7655845561	makinen
0.7655845561	gov
0.7652546368	costa
0.7649908898	sheffield
0.7649040003	morris
0.7648871109	yugoslav
0.7647991838	sudanese
0.7645302986	bistrita
0.7643432627	cofinec
0.7642991838	honda
0.7642991838	palestinians
0.7642689775	karlsruhe
0.7642689775	worcestershire
0.7642689775	lancashire
0.7639760032	schumacher
0.7639254814	ivac
0.7637994413	tarango
0.7636513647	jeff
0.7633743771	dundee
0.7632991838	thai
0.7632991838	wang
0.7631567249	god
0.7631317391	headingley
0.7630899446	taibe
0.7630899446	liberia
0.7629825868	kabul
0.7629736871	bre
0.7628918709	nz
0.7623940075	raymond
0.7623682478	davis
0.7619025179	rosati
0.7617881613	ruch
0.7614885216	cologne
0.7611373570	chris
0.7610023246	rotterdam
0.7609895158	scott
0.7609730098	portsmouth
0.7609730098	yorkshire
0.7607392819	nasdaq
0.7606312788	journal
0.7605973588	anne
0.7605973588	johan
0.7605678816	austrian
0.7603009186	lloyd
0.7598717396	ferguson
0.7598717396	mehrtens
0.7596246097	scorers
0.7595523817	nov
0.7594596741	tvm
0.7592061805	tendulkar
0.7588295518	march
0.7585018112	metz
0.7585018112	southampton
0.7585018112	middlesbrough
0.7583941440	prince
0.7583697163	stewart
0.7582661074	om
0.7582308836	edwards
0.7580506528	rkc
0.7580433571	reuters
0.7579908513	jansher
0.7579005309	ii
0.7578490128	jim
0.7578311333	bowling
0.7578228491	alex
0.7576702517	jewish
0.7576702517	mike
0.7575873188	alan
0.7575864557	gloucestershire
0.7575864557	afghanistan
0.7575864557	ssangbangwool
0.7575864557	preston
0.7575864557	derbyshire
0.7575864557	nottinghamshire
0.7574611977	frank
0.7574611977	andrei
0.7573035582	alexander
0.7572517326	park
0.7570411780	andrew
0.7568152814	beograd
0.7566205446	wayne
0.7565523244	tamil
0.7563664117	brunswijk
0.7562852957	sanchez
0.7561822675	america
0.7561788851	rwandan
0.7561788851	algerian
0.7561668254	adams
0.7560083696	tony
0.7559856578	arbil
0.7557830372	european
0.7555723088	sampras
0.7554796873	irani
0.7554796873	dan
0.7554796873	maria
0.7552435310	serbs
0.7550883161	george
0.7550556821	jorge
0.7549281089	jul
0.7549250362	borussia
0.7547975423	tass
0.7545307984	diana
0.7540524110	namibia
0.7538624951	bayern
0.7536923719	f.c
0.7536923719	syrian
0.7536923719	afghan
0.7535863540	graham
0.7534922771	kevin
0.7531035843	matthew
0.7531035843	bruno
0.7531035843	max
0.7531035843	atherton
0.7530189685	socialist
0.7529237429	andreas
0.7528741374	mahala
0.7528741374	smicer
0.7528741374	parma
0.7528741374	brisbane
0.7528741374	bundesliga
0.7528741374	gloria
0.7528470186	sierra
0.7528262770	healy
0.7528262770	jonathan
0.7525568365	nice
0.7524283998	tom
0.7523846670	seles
0.7523769769	aa
0.7523344122	kelly
0.7522549827	marc
0.7520448784	council
0.7518466535	anwar
0.7515023848	marlins
0.7512760393	extras
0.7510107698	roger
0.7510107698	ronald
0.7507202180	congress
0.7503161420	romanian
0.7502417321	lee
0.7501189911	justin
0.7500839428	banisadr
0.7500839428	partizan
0.7500839428	guinea
0.7500839428	derek
0.7496787552	fox
0.7495633388	latest
0.7494396508	eyles
0.7481833189	charles
0.7481833189	saddam
0.7479389023	commission
0.7477403051	barbara
0.7474090363	giants
0.7472699198	van
0.7468583329	jason
0.7467849887	ruutel
0.7467849887	kabariti
0.7467849887	cardinals
0.7467849887	montpellier
0.7467849887	charleroi
0.7467849887	chesterfield
0.7467849887	huddersfield
0.7467849887	barnsley
0.7467849887	grimsby
0.7467849887	tranmere
0.7467849887	algiers
0.7467849887	serbian
0.7467849887	sussex
0.7467849887	kuwait
0.7467849887	jordanian
0.7466254956	soviet
0.7465826752	district
0.7464064516	africa
0.7461971338	deportivo
0.7461971338	pakistani
0.7461971338	hanwha
0.7461971338	haitai
0.7461971338	nicaraguan
0.7461971338	oldham
0.7459482311	greg
0.7454588289	tim
0.7452103421	labor
0.7451501782	korean
0.7447751868	zairean
0.7444280467	moslem
0.7444250362	fortuna
0.7442520199	moslems
0.7442520199	wisconsin
0.7442520199	thailand
0.7442520199	colchester
0.7442520199	juppe
0.7442520199	yamaha
0.7442520199	chester
0.7442520199	davies
0.7442520199	islamist
0.7442520199	chechens
0.7442520199	juventus
0.7442520199	santos
0.7442435190	attendance
0.7441982311	daniel
0.7439245547	rios
0.7437114283	maskhadov
0.7437114283	philippoussis
0.7437114283	brian
0.7435175352	open
0.7433457512	bristol
0.7433297391	st
0.7429399226	agassi
0.7425900073	el
0.7424639173	khan
0.7424046538	gazprom
0.7424046538	gajdos
0.7424046538	middlesex
0.7424046538	burmese
0.7424046538	ipswich
0.7424046538	zenith
0.7424046538	serbia
0.7424046538	islamists
0.7424046538	mohamed
0.7424046538	tillstrom
0.7424046538	northamptonshire
0.7424046538	collinelli
0.7424046538	wolverhampton
0.7424046538	swindon
0.7424046538	southend
0.7423631911	cup
0.7421126606	o'brien
0.7416112230	benjamin
0.7415204508	lindsay
0.7410398242	mariners
0.7409836505	tigers
0.7408563947	hungarian
0.7408502093	ahmed
0.7408094026	cricket
0.7408042324	steers
0.7405976977	standings
0.7405564911	andy
0.7404084017	h1
0.7404084017	gencor
0.7403711449	tennis
0.7403710563	soccer
0.7389170687	peres
0.7388352700	gary
0.7387187136	o'neill
0.7387187136	massachusetts
0.7385447891	department
0.7385273520	arabs
0.7380427391	berlex
0.7372990306	knight
0.7372816162	mcgrath
0.7372816162	pierre
0.7370952491	pedro
0.7370616247	doboj
0.7370281359	racing
0.7366189066	anthony
0.7366189066	mohammad
0.7364927273	philip
0.7364567952	era
0.7361964015	february
0.7360363721	oncins
0.7360363721	croat
0.7360363721	corser
0.7360363721	americans
0.7360363721	hussain
0.7360301205	bernard
0.7360301205	mubarak
0.7360301205	hashimoto
0.7357356792	atlantic
0.7355847337	collins
0.7355847337	bochum
0.7353851878	ny
0.7349620519	glenn
0.7349620519	mccarthy
0.7349620519	xinhua
0.7347474110	lakes
0.7343262614	nobel
0.7343262614	mayfair
0.7343262614	reagan
0.7343262614	fernando
0.7341119502	ali
0.7341119502	marco
0.7341119502	abu
0.7340215637	standard
0.7335106893	toss
0.7334717228	squad
0.7334267848	henke
0.7331786169	rashid
0.7330932037	abdul
0.7330932037	henry
0.7330932037	clarke
0.7330828622	skiing
0.7328942685	norman
0.7328942685	florence
0.7328942685	hingis
0.7328329221	jacques
0.7328329221	aslan
0.7327885558	basque
0.7324276043	nac
0.7323151869	western
0.7322951035	ross
0.7322951035	carl
0.7320097150	hussein
0.7319090260	squash
0.7315374784	sun
0.7313907982	ijaz
0.7311319289	muster
0.7310451322	commerce
0.7308322503	perot
0.7308098357	liege
0.7302709010	liberation
0.7299120694	plc
0.7298274664	iraqis
0.7298274664	libya
0.7297745649	olympics
0.7294811946	dow
0.7291441551	corporation
0.7290584032	darren
0.7290584032	patrick
0.7289454110	los
0.7286768611	kurds
0.7286277968	sporting
0.7284927405	hollioake
0.7284927405	dave
0.7284927405	gilbert
0.7284277830	mark
0.7281540647	gold
0.7278710173	saqlain
0.7278710173	ferreira
0.7278135025	oct
0.7277452127	scores
0.7276829221	fax
0.7276829221	angel
0.7276829221	kenneth
0.7276829221	billy
0.7276675919	salomon
0.7276675919	queensland
0.7276675919	javier
0.7273703127	kremlin
0.7273703127	rio
0.7273703127	nick
0.7273703127	stefan
0.7271615575	korea
0.7270081381	mitsubishi
0.7269730560	toyota
0.7264891737	al
0.7263597373	tel
0.7258126650	leading
0.7257178795	pay
0.7255041662	le
0.7254163181	yellow
0.7252704258	commissioner
0.7243578735	catholic
0.7240235455	king
0.7239208180	financial
0.7238710088	york
0.7238428121	wheat
0.7237918361	qualifier
0.7235869598	daily
0.7235278878	net
0.7234237111	armstrong
0.7234237111	jack
0.7231293186	note
0.7229969750	lauck
0.7227164392	result
0.7224829541	marshall
0.7224829541	shane
0.7224514250	pro
0.7222151290	wasim
0.7221027312	women
0.7220875620	leverkusen
0.7220648773	white
0.7219658560	club
0.7214862653	ministry
0.7214633496	friendly
0.7213805203	desk
0.7208413499	miguel
0.7206018897	democratic
0.7197138969	total
0.7195043008	colin
0.7194820157	conference
0.7188314039	securities
0.7183126136	vale
0.7178213622	phil
0.7178213622	nicol
0.7178213622	davenport
0.7178213622	des
0.7178213622	enqvist
0.7178213622	rafter
0.7177580165	airways
0.7174412640	east
0.7173786268	bremen
0.7168869029	series
0.7167437900	finance
0.7159070728	draw
0.7156302469	fall
0.7156178329	industry
0.7146300677	authority
0.7141761173	motor
0.7138097760	boutros
0.7135724162	bob
0.7127016995	add
0.7124027909	tax
0.7111312934	black
0.7108105044	hong
0.7106352548	inter
0.7106120198	board
0.7104326628	democracy
0.7104069691	singer
0.7103349395	radio
0.7102927465	francisco
0.7101606555	energy
0.7098663162	royal
0.7093106910	green
0.7092267723	saeed
0.7092179593	secretary
0.7087927465	kansas
0.7087209247	blind
0.7086220360	newsdesk
0.7086129196	current
0.7084938936	golden
0.7082691071	date
0.7082578771	affairs
0.7080773325	public
0.7079957992	balance
0.7076647694	stoke
0.7075300050	death
0.7073247249	coupon
0.7072904231	sales
0.7064005309	previous
0.7049934111	steel
0.7049228181	rating
0.7045622784	young
0.7043547831	real
0.7041093599	score
0.7039929152	ban
0.7039757042	rally
0.7039420230	university
0.7037888002	labour
0.7037344974	brewers
0.7036679906	industrial
0.7033393068	treaty
0.7031204935	actual
0.7030191744	general
0.7029592313	federation
0.7027768241	dortmund
0.7027768241	arantxa
0.7025095700	bureau
0.7019410410	union
0.7017639104	weather
0.7017515106	interior
0.7017235136	santa
0.7015109219	halftime
0.7014610427	administration
0.7013262126	schedule
0.7012059668	wells
0.7009175031	oval
0.7008915124	daewoo
0.7008235136	sohail
0.7007732839	house
0.7006902358	pace
0.7004116325	test
0.7003410388	aviation
0.7002594462	intelligence
0.7000095667	port
0.6996820820	pauli
0.6995486313	pct
0.6995171437	banking
0.6991727417	liberal
0.6990023751	communist
0.6989010743	haq
0.6989010743	roman
0.6987492796	fed
0.6986531639	data
0.6985528983	health
0.6983647122	villa
0.6982447728	vitesse
0.6982447728	graafschap
0.6982447728	monica
0.6982447728	breda
0.6981690847	waqar
0.6981690847	younis
0.6981631722	church
0.6979765434	municipal
0.6978076343	results
0.6975987487	eindhoven
0.6975548696	disarmament
0.6967944906	classic
0.6964364761	men
0.6962110600	firm
0.6961886512	times
0.6961268241	sparta
0.6960020828	centre
0.6959318238	conservative
0.6957794121	statistics
0.6956799081	communications
0.6955904029	bank
0.6954470487	gas
0.6953576358	metals
0.6950610243	rapid
0.6946424239	rovers
0.6946424239	waalwijk
0.6946194822	province
0.6945370944	markets
0.6944019854	law
0.6943790058	eastern
0.6942063032	fourth
0.6940572270	sterling
0.6937905878	freedom
0.6933400131	systems
0.6933241764	spot
0.6925837445	social
0.6920510314	silver
0.6920510314	mate
0.6919815642	pre
0.6915300516	red
0.6914443972	college
0.6914128072	court
0.6913662795	yr
0.6907935661	mushtaq
0.6901891400	community
0.6901605915	commercial
0.6899746794	quarter
0.6899681322	bond
0.6899524930	aggregate
0.6891999334	select
0.6891518922	minister
0.6890649512	teams
0.6888893536	newsroom
0.6888737569	windows
0.6888621159	holding
0.6888237410	army
0.6884860619	major
0.6882986003	diego
0.6880779395	street
0.6879291294	heavy
0.6877628928	international
0.6877543652	relations
0.6877091230	nation
0.6875609499	slight
0.6873449741	bridge
0.6871929978	rubber
0.6871798788	information
0.6866518399	hits
0.6862462923	boris
0.6862462923	moin
0.6862412338	investment
0.6862347975	post
0.6859129590	teresa
0.6858804363	hearts
0.6858768018	football
0.6856672469	princess
0.6851081876	petroleum
0.6851081876	hull
0.6847725412	committee
0.6847418422	air
0.6847331659	soyoil
0.6846254210	water
0.6844827913	fixed
0.6843460599	airport
0.6842992995	calls
0.6842548785	challenge
0.6842051823	fair
0.6841571315	final
0.6837812585	square
0.6831681814	sri
0.6831347614	national
0.6830556474	republic
0.6830013736	welfare
0.6828103401	mining
0.6826283662	credit
0.6825142028	winter
0.6824909757	talk
0.6824651882	organisation
0.6824182476	options
0.6823106398	independence
0.6823016983	grant
0.6819785692	money
0.6819588430	light
0.6817989184	operating
0.6817645076	falls
0.6817032027	order
0.6815912611	delivery
0.6815555175	base
0.6812377849	win
0.6811693340	west
0.6810796713	apartheid
0.6808602867	office
0.6807467045	straight
0.6806713465	record
0.6806526742	finals
0.6806317246	justice
0.6805745468	cold
0.6805745468	prayers
0.6805474939	road
0.6805411293	poor
0.6803727331	stock
0.6801524024	speak
0.6798776062	angeles
0.6797289241	election
0.6794584827	winners
0.6794387753	supreme
0.6792059265	hunt
0.6786237076	hope
0.6785854568	security
0.6784974713	president
0.6780895784	building
0.6779200589	force
0.6778145953	parliament
0.6776686898	spring
0.6776485302	world
0.6775675159	school
0.6772109281	paulo
0.6767250551	media
0.6765592279	wall
0.6762878673	deputy
0.6757963594	access
0.6757882191	exchange
0.6757746063	service
0.6756849419	cargo
0.6750032184	division
0.6748002860	profit
0.6743874250	southern
0.6742820641	bay
0.6742573630	assistant
0.6742388957	federal
0.6738838391	bat
0.6738838391	vice
0.6738464064	pts
0.6738421954	future
0.6738210152	illness
0.6737383941	assembly
0.6731367038	commodities
0.6731367038	agriculture
0.6729951619	mountain
0.6726944376	medical
0.6720671718	low
0.6719031742	miss
0.6717036416	key
0.6716403201	fuel
0.6714737635	price
0.6711421996	humanitarian
0.6710937046	double
0.6710681661	chief
0.6710256499	coal
0.6709985075	tour
0.6708432853	nations
0.6705998053	close
0.6705325067	weekend
0.6705173449	badminton
0.6699180937	defensive
0.6698320434	bonds
0.6697967353	spending
0.6697482073	prix
0.6695971989	coast
0.6695397062	play
0.6694992326	agreement
0.6694040831	forest
0.6694040831	individual
0.6694040831	storm
0.6692661260	river
0.6691189738	company
0.6688359818	local
0.6685419633	investors
0.6684736534	gun
0.6681840568	prison
0.6676691039	league
0.6674482073	akram
0.6673644691	gross
0.6673475541	star
0.6672836679	artillery
0.6670823730	ago
0.6669150363	interview
0.6669132484	registration
0.6666532559	sell
0.6665952276	short
0.6665648055	alliance
0.6664941995	prize
0.6663144062	students
0.6660118086	consumer
0.6660029413	games
0.6659867570	press
0.6658861543	champions
0.6657710193	insurance
0.6648908591	north
0.6648434142	kong
0.6647481401	issue
0.6643316920	nationalist
0.6641002165	premier
0.6640637834	past
0.6637837602	sign
0.6636941458	tournament
0.6636652083	movement
0.6636618804	sprint
0.6636467131	lot
0.6634838155	ball
0.6631434142	san
0.6630454304	group
0.6630112555	technology
0.6627643181	commander
0.6625858662	joint
0.6623753871	mother
0.6622860553	life
0.6619556338	news
0.6617675723	shortly
0.6617115727	dealers
0.6615871720	race
0.6615796661	trade
0.6614328364	cow
0.6612353794	holiday
0.6608525470	book
0.6607027173	minority
0.6604524658	mosque
0.6604524658	failure
0.6599499618	budget
0.6599431212	regulation
0.6598792993	director
0.6598474906	track
0.6598058563	streak
0.6597150290	county
0.6596598892	presidential
0.6595259582	volatility
0.6594997696	act
0.6593479617	capital
0.6592029971	anti
0.6591673274	northern
0.6591531819	fraud
0.6591531819	metal
0.6591531819	door
0.6591531819	wide
0.6588762350	south
0.6586857771	flight
0.6584792764	planning
0.6584603284	civil
0.6583938981	multi
0.6583938981	protection
0.6583392253	refugee
0.6583256778	parliamentary
0.6582241799	united
0.6580653328	man
0.6580374853	fund
0.6571898013	care
0.6571557953	hospital
0.6570907398	high
0.6570321529	jailed
0.6564294698	police
0.6563476245	strike
0.6562565829	monetary
0.6562029447	battle
0.6561633482	workers
0.6557126981	contract
0.6556365940	central
0.6555977956	food
0.6555775409	drug
0.6555430479	average
0.6555039856	match
0.6553892457	homer
0.6552401166	business
0.6545977956	ceasefire
0.6545218025	lead
0.6544115182	blue
0.6541625001	div
0.6540076923	sport
0.6536106636	cut
0.6534381713	build
0.6534266689	disease
0.6533522378	wing
0.6530603789	agency
0.6530189728	popular
0.6528001325	consumption
0.6528001325	trafficking
0.6527307055	scandal
0.6526097633	island
0.6525501097	management
0.6525226048	played
0.6524424001	debut
0.6523691632	slaughter
0.6521873813	brawl
0.6515392880	account
0.6514817648	field
0.6514520805	farm
0.6513668783	stage
0.6511811910	party
0.6511557225	estimated
0.6509575395	list
0.6508591834	cancer
0.6508033863	surgery
0.6507003562	armed
0.6506563389	manager
0.6505229115	strong
0.6501803761	palace
0.6501630504	television
0.6500984094	city
0.6500525940	development
0.6499595691	revenue
0.6493833619	season
0.6491033405	jump
0.6490514809	start
0.6488656112	victory
0.6486307338	elections
0.6479922703	rights
0.6477157929	economy
0.6476150675	supply
0.6473894038	village
0.6468331352	peso
0.6468331352	amnesty
0.6468331352	offering
0.6468331352	camp
0.6468331352	hearing
0.6468331352	doubt
0.6468331352	assessment
0.6467017787	wins
0.6463225642	stadium
0.6456810761	policy
0.6453231239	coup
0.6453231239	administrative
0.6451329708	end
0.6450349942	rupiah
0.6449960948	heart
0.6446506312	research
0.6446043176	opposition
0.6442859394	banks
0.6440608117	jail
0.6437698962	class
0.6436516241	reading
0.6434501766	opening
0.6433737222	notes
0.6433659343	services
0.6432428861	p
0.6428900502	game
0.6428537598	official
0.6425788690	coalition
0.6425371027	settlement
0.6424823308	grand
0.6424764512	electoral
0.6424648603	great
0.6422045313	suicide
0.6421272961	slam
0.6420876851	tender
0.6420675900	kingdom
0.6418053761	ruling
0.6414991074	plane
0.6408020174	winning
0.6406558628	sixth
0.6405286976	return
0.6400795022	strip
0.6400795022	attempted
0.6400237334	assault
0.6399973693	days
0.6399255039	human
0.6398796162	safety
0.6398583728	judicial
0.6398583728	partners
0.6398583728	block
0.6398583728	hot
0.6398583728	animal
0.6389949852	state
0.6389949596	super
0.6389787103	pounds
