0.6702067930	diazepam
0.6699723620	flow
0.6698853743	extrapyramidal
0.6695575885	autonomic
0.6688738149	estrogen
0.6688268442	lobe
0.6684498244	ephedrine
0.6684498244	gallbladder
0.6682519913	defects
0.6681996167	abuse
0.6679777982	cross
0.6679253637	morphological
0.6677735643	virus
0.6677735643	wall
0.6677735643	dopaminergic
0.6677631427	tumors
0.6674882099	ctnt
0.6673066130	attention
0.6668414792	corticosteroids
0.6668414792	depletion
0.6657348087	ip
0.6652208572	intracerebral
0.6651738095	hyperactivity
0.6648707670	lidocaine
0.6641945212	abnormal
0.6640765946	noradrenaline
0.6640765946	signaling
0.6640765946	accumbens
0.6638376882	behavioral
0.6635479568	neurotoxicity
0.6632592854	glomerulosclerosis
0.6631354040	biopsies
0.6624542995	ht
0.6610516184	mental
0.6610049131	cinacalcet
0.6608989794	cows
0.6606692559	lozenge
0.6603945556	visual
0.6597370847	phenytoin
0.6597370847	basement
0.6597296965	suppression
0.6596661227	antagonists
0.6596256836	sd
0.6584082508	conversion
0.6577609938	pilocarpine
0.6543224901	field
0.6542221230	decreases
0.6539818308	fold
0.6535178755	primary
0.6533720622	infected
0.6532887929	determination
0.6526838277	salt
0.6518639897	small
0.6518561837	se
0.6517447545	vascular
0.6500088677	clozapine
0.6493553517	interstitial
0.6491712453	basal
0.6483387557	calcium
0.6480934664	transient
0.6476055247	sodium
0.6456258684	head
0.6447730700	vomiting
0.6447097249	tolerance
0.6445881171	nm
0.6437473132	d2
0.6436401726	intoxication
0.6435700204	abdominal
0.6432930946	susceptibility
0.6432930946	symptom
0.6429266080	binding
0.6427521612	hr
0.6425911679	cyclophosphamide
0.6425007618	unit
0.6420887209	carcinoma
0.6416703363	epinephrine
0.6415799657	epilepsy
0.6412215439	analgesic
0.6412215439	admission
0.6403650940	movements
0.6397840895	kidneys
0.6394051763	segments
0.6394051763	dyskinesias
0.6393099798	seizure
0.6392084435	schizophrenia
0.6392084435	amnesia
0.6392084435	patterns
0.6392084435	remission
0.6390421378	strains
0.6390421378	cholesterol
0.6382740648	thrombosis
0.6371299902	lithium
0.6370318499	sympathetic
0.6369891974	ph
0.6369054467	barrier
0.6364935260	episodes
0.6363240985	infection
0.6361469717	aminotransferase
0.6361469717	deficient
0.6361469717	peroxidation
0.6361469717	glomerulonephritis
0.6361469717	frequencies
0.6361469717	escape
0.6361469717	media
0.6349811101	pulmonary
0.6348138311	depression
0.6345776671	venous
0.6343465927	blockers
0.6343387957	reactions
0.6343211013	sulfate
0.6341488858	lesions
0.6340850285	memory
0.6339854614	tachycardia
0.6336817150	elderly
0.6336623278	chest
0.6336599936	spontaneous
0.6336009512	i.p
0.6334949447	smoking
0.6334949447	oxidative
0.6332101678	deterioration
0.6329120152	ng
0.6321557783	histological
0.6321304743	glomerular
0.6320987969	channel
0.6320177766	active
0.6314673006	hearing
0.6300637799	catalepsy
0.6300637799	lipid
0.6299537352	deficiency
0.6298867988	tumor
0.6287880674	hydrochloride
0.6275349176	median
0.6270819596	late
0.6269406649	temporal
0.6269356368	respiratory
0.6266228551	minute
0.6265778788	aspirin
0.6264031655	cocaine
0.6256977331	clearance
0.6251153695	urinary
0.6246557229	synthase
0.6240414646	vitamin
0.6229675885	nausea
0.6227647964	regulation
0.6227346706	impairment
0.6224827786	cerebral
0.6221112653	abnormalities
0.6212475070	bone
0.6211049799	fibrosis
0.6208093097	anemia
0.6206746267	vivo
0.6197564021	recurrence
0.6186334462	delayed
0.6174196370	thrombotic
0.6172785987	muscle
0.6172098967	left
0.6155345869	cancer
0.6154027431	diabetes
0.6144684290	sedation
0.6140701678	hypertensive
0.6139251803	markers
0.6131905184	motor
0.6130385604	ci
0.6122923099	methyl
0.6120854485	survival
0.6118848749	bradycardia
0.6117086136	block
0.6113244073	latency
0.6112116349	coronary
0.6098537079	micrograms
0.6093101736	initiation
0.6087343479	white
0.6084748989	m2
0.6077980500	focal
0.6071825048	haemorrhage
0.6067676702	pretreatment
0.6064477010	conventional
0.6062877239	department
0.6060557502	frontal
0.6060557502	fed
0.6051998567	extensive
0.6039259189	sensitivity
0.6029497288	short
0.6027965596	outcomes
0.6027965596	electron
0.6027361794	bupivacaine
0.6026002319	systolic
0.6020101817	concomitant
0.6017739024	eeg
0.6016923654	evaluation
0.6012202565	cns
0.6009909298	safety
0.6009698657	cisplatin
0.6009539083	creatinine
0.6008381005	amphotericin
0.5988954322	neuropathy
0.5987995582	highest
0.5987995582	regular
0.5987995582	untreated
0.5985580843	duct
0.5982992286	prevent
0.5981892278	striatal
0.5981892278	challenge
0.5981892278	assay
0.5976386171	individual
0.5973732196	mouth
0.5972432767	secondary
0.5967537304	morphine
0.5962183879	locomotor
0.5959156104	elevation
0.5939395131	spinal
0.5933056956	vitro
0.5920983295	extent
0.5920033497	differential
0.5911334249	breast
0.5908450753	metastatic
0.5901840635	angiotensin
0.5899796457	cystitis
0.5899598186	end
0.5894578664	progression
0.5891733285	strain
0.5891733285	matrix
0.5891733285	products
0.5891733285	ultrasound
0.5891733285	creatine
0.5891733285	steroid
0.5888571015	nephrotoxicity
0.5887468778	hepatitis
0.5886944849	neck
0.5880247472	complications
0.5878448150	kidney
0.5875188412	atrial
0.5862157424	models
0.5843829431	necrosis
0.5825913103	arrest
0.5822102293	relationship
0.5817906267	dl
0.5811872876	baseline
0.5806837289	consistent
0.5798142185	enhancement
0.5792228104	care
0.5788680306	characterized
0.5779299670	cells
0.5776894938	pregnancy
0.5775650716	aim
0.5773005036	prevention
0.5765239998	purpose
0.5758723522	percentage
0.5758013549	health
0.5754994441	association
0.5743861964	psychiatric
0.5743649480	posterior
0.5743649480	retention
0.5728905467	multiple
0.5722969739	amphetamine
0.5712152599	genetic
0.5706959362	designed
0.5706701351	iv
0.5703797801	efficacy
0.5701202014	enzyme
0.5701135575	states
0.5696288844	artery
0.5690767059	uptake
0.5690767059	gestation
0.5690767059	consumption
0.5690767059	hemorrhagic
0.5690244409	total
0.5688687023	diet
0.5688550494	discontinuation
0.5686420548	direct
0.5679069676	pathogenesis
0.5677020356	users
0.5675874559	arterial
0.5668894753	affected
0.5657960509	receive
0.5657836212	stimulation
0.5657228090	ii
0.5656442319	history
0.5647373944	index
0.5644533721	pain
0.5641977372	tacrolimus
0.5640203368	crossover
0.5634278515	fatal
0.5633012389	reaction
0.5616410224	treat
0.5609355304	withdrawal
0.5609175006	processes
0.5609175006	cohort
0.5609175006	cardiotoxicity
0.5605214956	dialysis
0.5605214956	paralysis
0.5605214956	amino
0.5592733927	occurrence
0.5592733927	order
0.5578092722	nephritis
0.5570282517	seizures
0.5565776999	statistically
0.5557207783	filtration
0.5547926946	hemoglobin
0.5547926946	anaesthesia
0.5544135908	intake
0.5544135908	antidepressant
0.5539369184	equal
0.5532112943	glutamate
0.5530395601	membrane
0.5530371862	recurrent
0.5529573407	birth
0.5526468110	adults
0.5521474131	myocardial
0.5520189387	proteinuria
0.5511773377	anesthesia
0.5501901929	magnetic
0.5496902873	difference
0.5494829920	hypertension
0.5491272449	mm
0.5479369483	children
0.5478639015	correlated
0.5476688292	wistar
0.5471996721	oral
0.5471870055	grade
0.5471494824	disorder
0.5468323197	mouse
0.5466973819	examine
0.5466438459	sites
0.5466438459	threshold
0.5465981620	sex
0.5452208006	prospective
0.5452208006	large
0.5449412331	recovery
0.5447427804	phase
0.5440270348	emergency
0.5427680266	damage
0.5423169269	intravenous
0.5422362347	result
0.5418262203	infarction
0.5416937544	exposed
0.5415207580	features
0.5410235965	iii
0.5408725024	hemolytic
0.5407599627	tolerated
0.5403551482	recent
0.5401931771	brain
0.5398814783	protective
0.5396782169	led
0.5396782169	degree
0.5393412043	potassium
0.5390124902	interval
0.5389190237	scale
0.5371129593	antigen
0.5371129593	bolus
0.5367804168	dopa
0.5366843950	influence
0.5363172108	compounds
0.5363172108	content
0.5358823908	factor
0.5358342782	events
0.5358339635	recently
0.5355605036	biochemical
0.5355605036	upper
0.5355538841	avoidance
0.5349327609	haloperidol
0.5345455913	mrna
0.5340331558	literature
0.5336165625	interaction
0.5333098408	setting
0.5328096992	gene
0.5327552550	hypotension
0.5325640177	production
0.5323802670	syndrome
0.5322849859	factors
0.5322063800	immunosuppressive
0.5318367423	number
0.5314563778	consisted
0.5313437265	generation
0.5313386136	elevated
0.5310956287	bilateral
0.5307297894	older
0.5305466251	cessation
0.5299567765	laboratory
0.5295381248	body
0.5291266781	finally
0.5290081712	saline
0.5286696800	rare
0.5285375866	generally
0.5281971388	isolated
0.5276234843	serum
0.5275534533	inhibitors
0.5272906656	induce
0.5272568395	improvement
0.5267781161	groups
0.5263141583	data
0.5261211991	state
0.5252187444	combination
0.5250658731	ventricular
0.5250076193	disorders
0.5249713708	current
0.5249223150	ergotamine
0.5246973082	test
0.5245259741	thirty
0.5244770205	liver
0.5238601406	infusions
0.5237251336	tissues
0.5231755842	animal
0.5230606115	expression
0.5230209792	subjects
0.5216480163	functional
0.5213892726	activation
0.5212710980	cardiac
0.5206082153	repeated
0.5203261564	research
0.5185027634	anti
0.5183426295	maximal
0.5183426295	experience
0.5180577408	generalized
0.5180577408	echocardiography
0.5180577408	nucleus
0.5179478055	toxic
0.5178651519	hospital
0.5177811717	woman
0.5177504527	striatum
0.5177344391	clinically
0.5169521852	u
0.5168581585	major
0.5167040613	close
0.5165139060	minor
0.5162578057	hepatic
0.5161207972	population
0.5158783539	hepatotoxicity
0.5158783539	proteins
0.5158402204	interactions
0.5158150019	p.o
0.5158150019	thrombocytopenia
0.5141389334	animals
0.5139457201	comparison
0.5139423152	design
0.5137307116	adult
0.5132603045	man
0.5132419936	intensity
0.5132419936	microg
0.5131956404	signs
0.5126033711	individuals
0.5126033711	inflammatory
0.5121969251	toxicity
0.5120886689	correlation
0.5111315299	information
0.5109871276	regimen
0.5107921132	progressive
0.5107868164	mmhg
0.5104913019	subsequent
0.5097622006	potential
0.5097206895	analogue
0.5096910951	trial
0.5094829494	peripheral
0.5093166170	formation
0.5091167928	outcome
0.5089207523	induction
0.5081977246	mice
0.5073771506	evidence
0.5073139918	evaluate
0.5068459766	agents
0.5067300086	capillary
0.5067300086	prevalence
0.5067300086	antiepileptic
0.5067057022	differences
0.5065468319	synthesis
0.5063196129	aspartate
0.5063196129	serotonin
0.5062984453	introduction
0.5060893424	combined
0.5060545034	independent
0.5059159045	higher
0.5049053632	previous
0.5042089358	men
0.5038871122	pharmacological
0.5036276771	review
0.5035922269	measure
0.5035652769	early
0.5031622750	dogs
0.5031622750	secretion
0.5028100351	drugs
0.5025881527	urine
0.5025881527	resistant
0.5024355370	chronic
0.5020928972	double
0.5014594077	decrease
0.5014096975	patient's
0.5013872712	severity
0.5013159867	reversible
0.5009526604	diagnosis
0.5003928267	prior
0.4998966911	involved
0.4998732548	cardiovascular
0.4993754723	female
0.4992387208	blood
0.4990756800	acute
0.4987545970	apparent
0.4987545970	additional
0.4982747886	type
0.4977131846	long
0.4977062101	line
0.4976945046	blind
0.4976490170	inhibition
0.4974576067	mediated
0.4972386395	weight
0.4972065586	initial
0.4968747886	antagonist
0.4966978923	e
0.4966945046	determine
0.4966825672	investigate
0.4965799473	shown
0.4964607556	injury
0.4964522110	infusion
0.4960820684	method
0.4959441629	findings
0.4959140490	hours
0.4950890757	tests
0.4949929778	scores
0.4949628155	aged
0.4945775760	nephrotoxic
0.4945775760	recipients
0.4945775760	modulation
0.4945775760	evaluable
0.4945775760	immediately
0.4945775760	anesthetic
0.4945212853	cumulative
0.4945212853	subcutaneous
0.4938530567	doses
0.4937036540	heart
0.4929730986	common
0.4927803833	cell
0.4927341392	complication
0.4923915258	exposure
0.4921449042	controlled
0.4915757849	follow
0.4915003109	frequency
0.4912009945	tissue
0.4911506006	failed
0.4911499475	mortality
0.4911499475	density
0.4911499475	resistance
0.4911499475	males
0.4908850784	sub
0.4906461758	leading
0.4906461758	returned
0.4903725208	concentration
0.4900249791	central
0.4897530342	dysfunction
0.4897402507	onset
0.4896852434	loss
0.4889519656	importance
0.4887131657	similar
0.4883786722	status
0.4883720858	group
0.4880198252	mild
0.4877884363	range
0.4876822561	based
0.4875884181	advanced
0.4868428122	orally
0.4868231032	important
0.4867971542	receptor
0.4865757849	resulted
0.4864241301	pressure
0.4863140374	incidence
0.4862391874	inhibitor
0.4857006617	general
0.4857006617	published
0.4855898182	significant
0.4844619242	increased
0.4843629530	risk
0.4842775667	assessed
0.4840923352	presented
0.4840255032	positive
0.4838944314	increases
0.4832500492	change
0.4832223419	analysis
0.4828198837	low
0.4827825504	monitoring
0.4826265183	moderate
0.4825156015	standard
0.4824255174	injections
0.4817677580	symptoms
0.4816653481	post
0.4816653481	vehicle
0.4813881705	evaluated
0.4812084586	evoked
0.4807867449	case
0.4802116907	renal
0.4795404560	function
0.4792261994	alpha
0.4783684499	transplantation
0.4780092753	o
0.4777238594	biopsy
0.4776983150	determined
0.4770614491	greater
0.4769632534	normal
0.4769034303	high
0.4766482023	results
0.4757668109	examination
0.4754661686	cases
0.4752617830	estimated
0.4751954396	reported
0.4748081199	report
0.4747131571	action
0.4738352519	single
0.4732748751	concentrations
0.4730399613	beta
0.4728255168	acid
0.4727803150	death
0.4726772965	adverse
0.4726055169	injection
0.4724679201	i.v
0.4722706897	unchanged
0.4722706897	achieved
0.4719809381	objective
0.4710683408	contrast
0.4709816109	dependent
0.4708023252	mechanisms
0.4707106175	disease
0.4698922331	male
0.4694393011	mechanism
0.4689550377	response
0.4686346568	levels
0.4673336175	days
0.4672453963	areas
0.4671949147	duration
0.4671572974	plasma
0.4667798673	marker
0.4667798673	structural
0.4667798673	s.c
0.4667798673	superior
0.4667798673	sensory
0.4667798673	component
0.4667798673	poor
0.4667324654	limited
0.4667324654	support
0.4665718239	activity
0.4665318700	patient
0.4665279670	pre
0.4661859011	medical
0.4656083673	open
0.4656083673	protection
0.4655930860	neurons
0.4655930860	percent
0.4654375126	testing
0.4654375126	initiated
0.4654375126	albumin
0.4654375126	organ
0.4654375126	solution
0.4654375126	convulsions
0.4654375126	excretion
0.4654375126	pretreated
0.4654309880	relative
0.4653567257	site
0.4653356603	experiments
0.4653356603	medications
0.4653356603	treatments
0.4649672658	model
0.4648017396	control
0.4645351992	reduction
0.4639875529	studied
0.4636738777	continuous
0.4635211823	administration
0.4633256740	rat
0.4631152632	parameters
0.4631010117	hypotensive
0.4631010117	acetylcholine
0.4630371767	transplant
0.4630371767	growth
0.4630371767	size
0.4621299993	related
0.4617742233	dopamine
0.4615768065	level
0.4613980549	caused
0.4611911104	rate
0.4611662901	role
0.4608959307	suggest
0.4607191966	produced
0.4601108033	study
0.4599598681	half
0.4599153822	conclusions
0.4597869139	lower
0.4596117395	conclusion
0.4593779792	drug
0.4590529894	background
0.4590506727	women
0.4589000347	receiving
0.4586829063	increase
0.4579010681	treatment
0.4576372388	therapy
0.4575159891	highly
0.4572162548	occurred
0.4570652889	weeks
0.4570123528	movement
0.4570123528	maintained
0.4570123528	hippocampus
0.4570123528	typical
0.4570123528	blocker
0.4570123528	activities
0.4570123528	adjusted
0.4570123528	strong
0.4570123528	prescribed
0.4570123528	procedures
0.4570123528	endogenous
0.4561574437	oxygen
0.4561574437	courses
0.4560080418	negative
0.4557422215	severe
0.4543585849	absence
0.4529824656	maximum
0.4527231699	period
0.4515033568	clinical
0.4513077099	intravenously
0.4510924326	rats
0.4508409270	mg
0.4507973037	present
0.4504675619	minutes
0.4491288580	significantly
0.4484006178	treated
0.4477987938	magnitude
0.4477987938	induces
0.4477987938	presentation
0.4477987938	metabolism
0.4472903219	patients
0.4470977667	methods
0.4468777091	failure
0.4461064386	area
0.4460310721	prolonged
0.4454304507	young
0.4452240396	de
0.4445274238	variables
0.4440364520	attenuated
0.4440364520	suspected
0.4440364520	physical
0.4440364520	blocking
0.4440364520	acting
0.4440364520	spontaneously
0.4433879356	effect
0.4428600099	dosage
0.4428600099	experiment
0.4428600099	procedure
0.4428600099	adjustment
0.4428600099	series
0.4428298747	months
0.4426852557	increasing
0.4425838884	dose
0.4410345668	development
0.4399528259	age
0.4396507354	systemic
0.4396507354	taking
0.4395696985	admitted
0.4395696985	beneficial
0.4395696985	implications
0.4395696985	inhibit
0.4395696985	ingestion
0.4395696985	finding
0.4395696985	occurring
0.4395696985	markedly
0.4392717097	performance
0.4392717097	required
0.4375393284	imaging
0.4369557929	reversed
0.4353306014	responses
0.4346900019	therapeutic
0.4346663402	randomized
0.4342037739	decreased
0.4341855478	remaining
0.4341855478	management
0.4341855478	characteristics
0.4333241046	impaired
0.4329533706	blocked
0.4329533706	rapidly
0.4324820194	injected
0.4323161244	rates
0.4323074380	surgery
0.4321517280	observed
0.4320394374	experimental
0.4316401366	ability
0.4316401366	reduce
0.4312878612	presence
0.4308716682	effects
0.4303262459	unknown
0.4303262459	started
0.4303262459	implicated
0.4303262459	demonstrates
0.4303262459	continued
0.4303262459	sustained
0.4303262459	basis
0.4300484070	compared
0.4297475511	reports
0.4297065527	induced
0.4296940559	partial
0.4291101776	selected
0.4291101776	consecutive
0.4291101776	process
0.4291101776	marked
0.4291101776	died
0.4289897453	neurological
0.4289897453	ratio
0.4289867905	controls
0.4288048725	average
0.4284784080	observations
0.4284784080	profile
0.4277769467	times
0.4275927477	intervals
0.4275927477	require
0.4275927477	volunteers
0.4275927477	appeared
0.4275927477	longer
0.4275927477	recognized
0.4275927477	molecular
0.4275927477	samples
0.4275927477	accompanied
0.4275311628	blockade
0.4273700203	kg
0.4271239518	detection
0.4271239518	preventing
0.4271239518	reducing
0.4271239518	event
0.4261765436	conditions
0.4248947792	placebo
0.4245423445	score
0.4241070749	improved
0.4237272172	developing
0.4237272172	rapid
0.4234421154	develop
0.4231977346	month
0.4227997363	suggesting
0.4224004100	c
0.4222686347	hour
0.4197169964	medication
0.4197169964	sensitive
0.4195465085	free
0.4185962540	diagnosed
0.4185962540	recovered
0.4185471523	previously
0.4178415913	cortex
0.4178415913	release
0.4169334064	inhibited
0.4166878456	conclude
0.4164840800	involvement
0.4162992072	agonist
0.4162992072	experienced
0.4160214271	regimens
0.4160214271	detected
0.4154349501	condition
0.4154349501	provide
0.4154349501	criteria
0.4154349501	undergoing
0.4154349501	aimed
0.4154349501	pattern
0.4154349501	matched
0.4154349501	observation
0.4151804398	lead
0.4151804398	safe
0.4151488136	randomly
0.4151488136	widely
0.4151488136	resolved
0.4151488136	occurs
0.4151488136	resulting
0.4150254975	improve
0.4150254975	affect
0.4139814747	form
0.4139814747	recommended
0.4139814747	approximately
0.4139814747	underwent
0.4139814747	differ
0.4138262222	daily
0.4134006417	studies
0.4128232643	b
0.4127353619	receptors
0.4118185131	altered
0.4118185131	demonstrate
0.4118185131	properties
0.4111773879	m
0.4107369095	life
0.4107369095	prevented
0.4099550705	volume
0.4082565378	chemotherapy
0.4076490432	protein
0.4072541003	x
0.4069806480	selective
0.4047929880	400
0.4034626706	discontinued
0.4022256630	versus
0.4013615323	potentially
0.4013615323	stable
0.4013615323	occur
0.4013615323	concluded
0.4013615323	monitored
0.3981754907	agent
0.3979763668	exhibited
0.3979763668	potent
0.3979763668	needed
0.3979763668	analyzed
0.3979763668	appears
0.3979226406	noted
0.3976111100	conducted
0.3976111100	caution
0.3976111100	recorded
0.3976111100	commonly
0.3976111100	possibly
0.3968516830	years
0.3964428693	ml
0.3958317238	whole
0.3955828267	human
0.3955788918	underlying
0.3951877871	completely
0.3949384157	complete
0.3949384157	healthy
0.3931268423	reduced
0.3929979909	t
0.3925881048	specific
0.3925605845	values
0.3924293432	identified
0.3924293432	considered
0.3919740347	co
0.3916039247	produce
0.3916039247	enhanced
0.3904372580	discussed
0.3904372580	indicating
0.3900141829	right
0.3896131377	frequently
0.3882873111	min
0.3872777568	frequent
0.3870875326	remained
0.3866110902	obtained
0.3858437582	week
0.3855073970	tested
0.3855073970	suggested
0.3854063620	g
0.3852640256	included
0.3851109836	95
0.3848759284	demonstrated
0.3846369147	administered
0.3834471635	k
0.3817613139	investigated
0.3812995271	i
0.3812830531	including
0.3812830531	examined
0.3810530485	do
0.3809653765	suggests
0.3797088394	showed
0.3794886858	effective
0.3783228029	received
0.3779793528	measured
0.3776091440	performed
0.3772416443	revealed
0.3771374108	developed
0.3750193207	taken
0.3750112176	does
0.3742071930	0.001
0.3700945112	200
0.3697632244	immediate
0.3672031682	0.01
0.3657891237	like
0.3649373098	d
0.3640358486	last
0.3625873986	s
0.3459686639	need
0.3458415221	course
0.3453387949	0.05
0.3429437064	least
0.3425090432	ten
0.3421555258	l
0.3420298132	brief
0.3408344569	his
0.3397114958	17
0.3393440573	r
0.3378640208	neither
0.3377463868	furthermore
0.3374024837	h
0.3371944073	amount
0.3343609195	likely
0.3341605409	here
0.3330037748	such
0.3316905423	most
0.3271721208	before
0.3242911167	almost
0.3237955684	she
0.3236241772	moreover
0.3230598376	five
0.3164988214	since
0.3163546571	he
0.3162899177	twenty
0.3157727737	particular
0.3149616099	two
0.3143272586	none
0.3133595097	mean
0.3132293150	nine
0.3126519995	n
0.3120323912	together
0.3106244383	9
0.3106027186	these
0.3095403799	followed
0.3090837049	11
0.3082261441	despite
0.3079889963	another
0.3078217663	this
0.3077341150	four
0.3065096321	her
0.3064037839	many
0.3063657791	after
0.3057479768	7.5
0.3032491345	100
0.3029118647	in
0.3025081573	all
0.3017196308	seven
0.3009716735	one
0.3008071881	p
0.3001609816	1.5
0.3000003939	90
0.2991601803	70
0.2987698372	eight
0.2987330037	overall
0.2979906892	per
0.2978960996	both
0.2978550482	known
0.2972692926	seen
0.2967640940	more
0.2960802738	certain
0.2960519074	6
0.2934309414	thus
0.2929334540	therefore
0.2920436995	system
0.2918668364	24
0.2914644640	the
0.2914379997	0.8
0.2913103924	did
0.2912337552	among
0.2908259024	side
0.2907797609	they
0.2899867159	new
0.2891897553	little
0.2881560237	no
0.2877605436	as
0.2876772339	78
0.2837342860	60
0.2836675932	a
0.2834772180	2
0.2834141810	old
0.2833796000	+
0.2831263915	less
0.2827089468	time
0.2826547893	26
0.2822045115	each
0.2815934385	because
0.2815700394	associated
0.2815082599	indicate
0.2815041886	50
0.2814694513	under
0.2811498829	an
0.2805394047	third
0.2805281251	between
